0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.449418773346912529e-06 -1.683653079608622412e-06 -4.737598546590139316e-05 -1.204034965461097298e-05 9.021756940223976174e-05 -2.156389766972221069e-04 -3.785628490666160563e-03 -9.311855307440986907e-04 -3.349119418976500504e-05 1.521923513730623353e-05 1.959122888667678985e-04 -4.138165812084384837e-04 2.449418773346912529e-06 1.683653079608622412e-06 4.737598546590139316e-05 1.204034965461097298e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.554324013091740964e-05 2.381690114738307723e-05 9.869376212758027359e-04 3.715207493505259329e-04 -3.051128880391806146e-06 1.056992123190069021e-06 -5.372015418376138750e-05 4.599197441956267798e-05 -9.021756940223976174e-05 2.156389766972221069e-04 3.785628490666160563e-03 9.311855307440986907e-04 -4.554324013091740964e-05 -2.381690114738307723e-05 -9.869376212758027359e-04 -3.715207493505259329e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.760826068351817011e-04 3.285656719234991089e-04 -1.224374252457436003e-04 -4.662595785911274112e-05 3.349119418976500504e-05 -1.521923513730623353e-05 -1.959122888667678985e-04 4.138165812084384837e-04 3.051128880391806146e-06 -1.056992123190069021e-06 5.372015418376138750e-05 -4.599197441956267798e-05 7.760826068351817011e-04 -3.285656719234991089e-04 1.224374252457436003e-04 4.662595785911274112e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.421869148038789821e-06 -1.607229128140251543e-06 -9.855205541029118390e-05 -1.954557853098337343e-05 2.004335122535045037e-05 -1.280107175142891293e-04 -3.804945177422789683e-03 -1.184403395601749381e-03 -4.957567983893413618e-05 2.282953024798458670e-05 3.110401566614772514e-04 -4.030484320188734010e-04 2.421869148038789821e-06 1.607229128140251543e-06 9.855205541029118390e-05 1.954557853098337343e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.334139729116112540e-06 2.696051360415624735e-05 9.563106214668013437e-04 4.309961316211151621e-04 -4.140974765972137678e-06 1.793040833278614254e-07 -8.178633187057730348e-05 4.894109463813663314e-05 -2.004335122535045037e-05 1.280107175142891293e-04 3.804945177422789683e-03 1.184403395601749381e-03 3.334139729116112540e-06 -2.696051360415624735e-05 -9.563106214668013437e-04 -4.309961316211151621e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.795778874387003551e-04 3.990597707040984704e-04 -1.161551472906459631e-04 -5.971551753905201252e-05 4.957567983893413618e-05 -2.282953024798458670e-05 -3.110401566614772514e-04 4.030484320188734010e-04 4.140974765972137678e-06 -1.793040833278614254e-07 8.178633187057730348e-05 -4.894109463813663314e-05 9.795778874387003551e-04 -3.990597707040984704e-04 1.161551472906459631e-04 5.971551753905201252e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.385402877261040539e-06 -1.525811222439142658e-06 -1.435201178644567282e-04 -2.205900061833148334e-05 -5.365474581629368407e-05 -3.766010002767847069e-05 -3.833529079370447297e-03 -1.453042042029934746e-03 -5.386199331409550508e-05 2.615458411618561694e-05 4.295821171576111081e-04 -3.978769314123436519e-04 2.385402877261040539e-06 1.525811222439142658e-06 1.435201178644567282e-04 2.205900061833148334e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.036736693586390325e-05 2.850706356599065337e-05 9.272357288545368323e-04 4.893200932231667188e-04 -2.725726079306995929e-06 -1.033696986320094833e-06 -1.085449469378189794e-04 5.339114416311208924e-05 5.365474581629368407e-05 3.766010002767847069e-05 3.833529079370447297e-03 1.453042042029934746e-03 5.036736693586390325e-05 -2.850706356599065337e-05 -9.272357288545368323e-04 -4.893200932231667188e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.195172316138347259e-03 4.669985246145657545e-04 -1.026652118152151686e-04 -8.040182288717309330e-05 5.386199331409550508e-05 -2.615458411618561694e-05 -4.295821171576111081e-04 3.978769314123436519e-04 2.725726079306995929e-06 1.033696986320094833e-06 1.085449469378189794e-04 -5.339114416311208924e-05 1.195172316138347259e-03 -4.669985246145657545e-04 1.026652118152151686e-04 8.040182288717309330e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.341344671931957189e-06 -1.441758987323848958e-06 -1.803190062254444147e-04 -1.931084603650604667e-05 -1.276110030039097245e-04 5.093499846865256282e-05 -3.873466770729398594e-03 -1.736527393019518268e-03 -4.598564468543549607e-05 2.542680342579543959e-05 5.448397038576628876e-04 -4.031323710863758767e-04 2.341344671931957189e-06 1.441758987323848958e-06 1.803190062254444147e-04 1.931084603650604667e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.334077471944416575e-05 2.854403937748211656e-05 9.007306796615540106e-04 5.449097508581537529e-04 1.182317931340388052e-06 -2.314214259764366726e-06 -1.343843951974651183e-04 6.160170447541490164e-05 1.276110030039097245e-04 -5.093499846865256282e-05 3.873466770729398594e-03 1.736527393019518268e-03 9.334077471944416575e-05 -2.854403937748211656e-05 -9.007306796615540106e-04 -5.449097508581537529e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.423061939364428027e-03 5.304142676407488585e-04 -7.566442334026627042e-05 -1.049092709057735436e-04 4.598564468543549607e-05 -2.542680342579543959e-05 -5.448397038576628876e-04 4.031323710863758767e-04 -1.182317931340388052e-06 2.314214259764366726e-06 1.343843951974651183e-04 -6.160170447541490164e-05 1.423061939364428027e-03 -5.304142676407488585e-04 7.566442334026627042e-05 1.049092709057735436e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.291520747784365193e-06 -1.357654955046333032e-06 -2.075686996379315352e-04 -1.161055495105011218e-05 -1.983833182758969042e-04 1.336634161130117885e-04 -3.926673397044095834e-03 -2.030384332573682664e-03 -2.910759209460768866e-05 2.100640601209263783e-05 6.558286459228900543e-04 -4.142022914592539376e-04 2.291520747784365193e-06 1.357654955046333032e-06 2.075686996379315352e-04 1.161055495105011218e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.304014929412936194e-04 2.725201137065741581e-05 8.777437099071235937e-04 5.953319927488821741e-04 6.524346291969440053e-06 -3.408780978099415101e-06 -1.590453436819663151e-04 7.134596366444997061e-05 1.983833182758969042e-04 -1.336634161130117885e-04 3.926673397044095834e-03 2.030384332573682664e-03 1.304014929412936194e-04 -2.725201137065741581e-05 -8.777437099071235937e-04 -5.953319927488821741e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.659200754271301231e-03 5.878712787894710108e-04 -3.843419313671882188e-05 -1.285654927513220315e-04 2.910759209460768866e-05 -2.100640601209263783e-05 -6.558286459228900543e-04 4.142022914592539376e-04 -6.524346291969440053e-06 3.408780978099415101e-06 1.590453436819663151e-04 -7.134596366444997061e-05 1.659200754271301231e-03 -5.878712787894710108e-04 3.843419313671882188e-05 1.285654927513220315e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.238187444799665381e-06 -1.276143195457204073e-06 -2.245251846530740771e-04 3.024588963309163324e-07 -2.625321214312348588e-04 2.070612511623422551e-04 -3.994780027636516198e-03 -2.326748292576417965e-03 -7.288958529041756845e-06 1.304496711742796306e-05 7.668272901481511467e-04 -4.366199880223588757e-04 2.238187444799665381e-06 1.276143195457204073e-06 2.245251846530740771e-04 -3.024588963309163324e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.601689358638968240e-04 2.487346461951204035e-05 8.591138825501545926e-04 6.383578600818759323e-04 1.183841157079175924e-05 -4.186025332005736336e-06 -1.817320114619361781e-04 7.966936762640385939e-05 2.625321214312348588e-04 -2.070612511623422551e-04 3.994780027636516198e-03 2.326748292576417965e-03 1.601689358638968240e-04 -2.487346461951204035e-05 -8.591138825501545926e-04 -6.383578600818759323e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.895912894707396310e-03 6.384854485383739198e-04 6.052844808940800983e-07 -1.517845021157043165e-04 7.288958529041756845e-06 -1.304496711742796306e-05 -7.668272901481511467e-04 4.366199880223588757e-04 -1.183841157079175924e-05 4.186025332005736336e-06 1.817320114619361781e-04 -7.966936762640385939e-05 1.895912894707396310e-03 -6.384854485383739198e-04 -6.052844808940800983e-07 1.517845021157043165e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.183926419816901632e-06 -1.199774238638564027e-06 -2.310623822018878460e-04 1.540969630548581201e-05 -3.168097303821484066e-04 2.685001989245539879e-04 -4.078988556321320146e-03 -2.616252004632109267e-03 1.755060550594873546e-05 1.582263983299380808e-06 8.830490413908328269e-04 -4.828245451430568055e-04 2.183926419816901632e-06 1.199774238638564027e-06 2.310623822018878460e-04 -1.540969630548581201e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.817846286741923957e-04 2.167705798212923244e-05 8.455493324351637252e-04 6.728853717022389947e-04 1.615004769554106883e-05 -4.661533577267254464e-06 -2.015279309737556704e-04 9.029969160945558850e-05 3.168097303821484066e-04 -2.685001989245539879e-04 4.078988556321320146e-03 2.616252004632109267e-03 1.817846286741923957e-04 -2.167705798212923244e-05 -8.455493324351637252e-04 -6.728853717022389947e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.123573378636413149e-03 6.816744284393841825e-04 3.485173400408709328e-05 -1.744550639588465563e-04 -1.755060550594873546e-05 -1.582263983299380808e-06 -8.830490413908328269e-04 4.828245451430568055e-04 -1.615004769554106883e-05 4.661533577267254464e-06 2.015279309737556704e-04 -9.029969160945558850e-05 2.123573378636413149e-03 -6.816744284393841825e-04 -3.485173400408709328e-05 1.744550639588465563e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.131519186705491389e-06 -1.130880532411157995e-06 -2.275857848658073665e-04 3.252691960404344070e-05 -3.583460511094638300e-04 3.162592514104472521e-04 -4.179873551372143003e-03 -2.890608886933064559e-03 4.660813838710980745e-05 -1.306679331998270051e-05 1.006235742466851744e-03 -5.337978207262969541e-04 2.131519186705491389e-06 1.130880532411157995e-06 2.275857848658073665e-04 -3.252691960404344070e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.948969017846787898e-04 1.792327641339636386e-05 8.376195010291649385e-04 6.993897809883935527e-04 1.946181582418068438e-05 -4.923560342976922161e-06 -2.180498767930407313e-04 1.031483327447846972e-04 3.583460511094638300e-04 -3.162592514104472521e-04 4.179873551372143003e-03 2.890608886933064559e-03 1.948969017846787898e-04 -1.792327641339636386e-05 -8.376195010291649385e-04 -6.993897809883935527e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.334072532867487518e-03 7.173836369255804594e-04 6.267915359526152381e-05 -1.939802696914068574e-04 -4.660813838710980745e-05 1.306679331998270051e-05 -1.006235742466851744e-03 5.337978207262969541e-04 -1.946181582418068438e-05 4.923560342976922161e-06 2.180498767930407313e-04 -1.031483327447846972e-04 2.334072532867487518e-03 -7.173836369255804594e-04 -6.267915359526152381e-05 1.939802696914068574e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.083792501861579964e-06 -1.071477830898637662e-06 -2.148930392430153762e-04 5.034863771757216284e-05 -3.848171627964297372e-04 3.494736361562064816e-04 -4.297163700505710407e-03 -3.142723319248555587e-03 8.233464657160441803e-05 -3.003619793329298076e-05 1.133060939894761166e-03 -5.746109808983000059e-04 2.083792501861579964e-06 1.071477830898637662e-06 2.148930392430153762e-04 -5.034863771757216284e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.995851490584199116e-04 1.383641686895326611e-05 8.357542552758653008e-04 7.190654259847722649e-04 2.247300626663464144e-05 -5.022132828917214524e-06 -2.319548184102355321e-04 1.136858662948567384e-04 3.848171627964297372e-04 -3.494736361562064816e-04 4.297163700505710407e-03 3.142723319248555587e-03 1.995851490584199116e-04 -1.383641686895326611e-05 -8.357542552758653008e-04 -7.190654259847722649e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.523224342237269900e-03 7.460587596519100253e-04 8.743614075020009061e-05 -2.191422042753012067e-04 -8.233464657160441803e-05 3.003619793329298076e-05 -1.133060939894761166e-03 5.746109808983000059e-04 -2.247300626663464144e-05 5.022132828917214524e-06 2.319548184102355321e-04 -1.136858662948567384e-04 2.523224342237269900e-03 -7.460587596519100253e-04 -8.743614075020009061e-05 2.191422042753012067e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.043445522112405884e-06 -1.023200992027077316e-06 -1.940087744404374141e-04 6.744489289838698286e-05 -3.945839626605869869e-04 3.679760514533211521e-04 -4.429594200489652030e-03 -3.363172809291610933e-03 1.252247250792873617e-04 -4.800205063492980772e-05 1.256736600136330222e-03 -6.260882882977645810e-04 2.043445522112405884e-06 1.023200992027077316e-06 1.940087744404374141e-04 -6.744489289838698286e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.962400294125125509e-04 9.586847860995368560e-06 8.402516239846985219e-04 7.318017888298487946e-04 2.574027582478466785e-05 -4.904295420599319543e-06 -2.446208331192622435e-04 1.251173033321015173e-04 3.945839626605869869e-04 -3.679760514533211521e-04 4.429594200489652030e-03 3.363172809291610933e-03 1.962400294125125509e-04 -9.586847860995368560e-06 -8.402516239846985219e-04 -7.318017888298487946e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.688321418120983176e-03 7.677278797023343645e-04 1.157921053609539891e-04 -2.521137857670604577e-04 -1.252247250792873617e-04 4.800205063492980772e-05 -1.256736600136330222e-03 6.260882882977645810e-04 -2.574027582478466785e-05 4.904295420599319543e-06 2.446208331192622435e-04 -1.251173033321015173e-04 2.688321418120983176e-03 -7.677278797023343645e-04 -1.157921053609539891e-04 2.521137857670604577e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
